task_id,family,dataset,method,method_name,estimator,seed,train_size
3852,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,777,0.8
3853,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,777,0.8
3854,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,777,0.8
3855,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,777,0.8
3856,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,777,0.8
3857,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,777,0.8
3858,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,777,0.8
3859,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,778,0.8
3860,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,778,0.8
3861,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,778,0.8
3862,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,778,0.8
3863,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,778,0.8
3864,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,778,0.8
3865,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,778,0.8
3866,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,778,0.8
3867,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,778,0.8
3868,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,779,0.8
3869,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,779,0.8
3870,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,779,0.8
3871,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,779,0.8
3872,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,779,0.8
3873,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,779,0.8
3874,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,779,0.8
3875,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,779,0.8
3876,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,779,0.8
3877,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,780,0.8
3878,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,780,0.8
3879,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,780,0.8
3880,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,780,0.8
3881,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,780,0.8
3882,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,780,0.8
3883,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,780,0.8
3884,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,780,0.8
3885,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,780,0.8
3886,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,781,0.8
3887,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,781,0.8
3888,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,781,0.8
3889,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,781,0.8
3890,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,781,0.8
3891,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,781,0.8
3892,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,781,0.8
3893,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,781,0.8
3894,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,781,0.8
3895,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,782,0.8
3896,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,782,0.8
3897,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,782,0.8
3898,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,782,0.8
3899,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,782,0.8
3900,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,782,0.8
3901,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,782,0.8
3902,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,782,0.8
3903,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,782,0.8
3904,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,783,0.8
3905,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,783,0.8
3906,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,783,0.8
3907,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,783,0.8
3908,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,783,0.8
3909,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,783,0.8
3910,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,783,0.8
3911,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,783,0.8
3912,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,783,0.8
3913,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,784,0.8
3914,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,784,0.8
3915,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,784,0.8
3916,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,784,0.8
3917,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,784,0.8
3918,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,784,0.8
3919,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,784,0.8
3920,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,784,0.8
3921,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,784,0.8
3922,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,785,0.8
3923,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,785,0.8
3924,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,785,0.8
3925,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,785,0.8
3926,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,785,0.8
3927,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,785,0.8
3928,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,785,0.8
3929,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,785,0.8
3930,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,785,0.8
3931,regression,data_concrete,studentized_conformal,studentized_conformal,XGBoost,786,0.8
3932,regression,data_concrete,studentized_conformal,studentized_conformal,RandomForest,786,0.8
3933,regression,data_concrete,studentized_conformal,studentized_conformal,ExtraTrees,786,0.8
3934,regression,data_concrete,studentized_conformal,studentized_conformal,AdaBoost,786,0.8
3935,regression,data_concrete,studentized_conformal,studentized_conformal,OLS,786,0.8
3936,regression,data_concrete,studentized_conformal,studentized_conformal,Ridge,786,0.8
3937,regression,data_concrete,studentized_conformal,studentized_conformal,Lasso,786,0.8
3938,regression,data_concrete,studentized_conformal,studentized_conformal,ElasticNet,786,0.8
3939,regression,data_concrete,studentized_conformal,studentized_conformal,MLP,786,0.8
3940,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,777,0.8
3941,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,777,0.8
3942,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,777,0.8
3943,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,777,0.8
3944,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,777,0.8
3945,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,777,0.8
3946,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,777,0.8
3947,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,777,0.8
3948,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,777,0.8
3949,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,778,0.8
3950,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,778,0.8
3951,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,778,0.8
3952,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,778,0.8
3953,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,778,0.8
3954,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,778,0.8
3955,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,778,0.8
3956,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,778,0.8
3957,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,778,0.8
3958,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,779,0.8
3959,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,779,0.8
3960,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,779,0.8
3961,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,779,0.8
3962,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,779,0.8
3963,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,779,0.8
3964,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,779,0.8
3965,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,779,0.8
3966,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,779,0.8
3967,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,780,0.8
3968,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,780,0.8
3969,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,780,0.8
3970,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,780,0.8
3971,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,780,0.8
3972,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,780,0.8
3973,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,780,0.8
3974,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,780,0.8
3975,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,780,0.8
3976,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,781,0.8
3977,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,781,0.8
3978,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,781,0.8
3979,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,781,0.8
3980,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,781,0.8
3981,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,781,0.8
3982,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,781,0.8
3983,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,781,0.8
3984,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,781,0.8
3985,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,782,0.8
3986,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,782,0.8
3987,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,782,0.8
3988,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,782,0.8
3989,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,782,0.8
3990,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,782,0.8
3991,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,782,0.8
3992,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,782,0.8
3993,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,782,0.8
3994,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,783,0.8
3995,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,783,0.8
3996,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,783,0.8
3997,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,783,0.8
3998,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,783,0.8
3999,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,783,0.8
4000,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,783,0.8
4001,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,783,0.8
4002,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,783,0.8
4003,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,784,0.8
4004,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,784,0.8
4005,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,784,0.8
4006,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,784,0.8
4007,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,784,0.8
4008,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,784,0.8
4009,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,784,0.8
4010,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,784,0.8
4011,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,784,0.8
4012,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,785,0.8
4013,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,785,0.8
4014,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,785,0.8
4015,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,785,0.8
4016,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,785,0.8
4017,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,785,0.8
4018,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,785,0.8
4019,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,785,0.8
4020,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,785,0.8
4021,regression,data_powerplant,studentized_conformal,studentized_conformal,XGBoost,786,0.8
4022,regression,data_powerplant,studentized_conformal,studentized_conformal,RandomForest,786,0.8
4023,regression,data_powerplant,studentized_conformal,studentized_conformal,ExtraTrees,786,0.8
4024,regression,data_powerplant,studentized_conformal,studentized_conformal,AdaBoost,786,0.8
4025,regression,data_powerplant,studentized_conformal,studentized_conformal,OLS,786,0.8
4026,regression,data_powerplant,studentized_conformal,studentized_conformal,Ridge,786,0.8
4027,regression,data_powerplant,studentized_conformal,studentized_conformal,Lasso,786,0.8
4028,regression,data_powerplant,studentized_conformal,studentized_conformal,ElasticNet,786,0.8
4029,regression,data_powerplant,studentized_conformal,studentized_conformal,MLP,786,0.8
4030,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,777,0.8
4031,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,777,0.8
4032,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,777,0.8
4033,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,777,0.8
4034,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,777,0.8
4035,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,777,0.8
4036,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,777,0.8
4037,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,777,0.8
4038,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,777,0.8
4039,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,778,0.8
4040,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,778,0.8
4041,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,778,0.8
4042,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,778,0.8
4043,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,778,0.8
4044,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,778,0.8
4045,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,778,0.8
4046,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,778,0.8
4047,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,778,0.8
4048,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,779,0.8
4049,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,779,0.8
4050,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,779,0.8
4051,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,779,0.8
4052,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,779,0.8
4053,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,779,0.8
4054,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,779,0.8
4055,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,779,0.8
4056,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,779,0.8
4057,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,780,0.8
4058,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,780,0.8
4059,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,780,0.8
4060,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,780,0.8
4061,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,780,0.8
4062,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,780,0.8
4063,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,780,0.8
4064,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,780,0.8
4065,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,780,0.8
4066,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,781,0.8
4067,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,781,0.8
4068,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,781,0.8
4069,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,781,0.8
4070,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,781,0.8
4071,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,781,0.8
4072,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,781,0.8
4073,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,781,0.8
4074,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,781,0.8
4075,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,782,0.8
4076,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,782,0.8
4077,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,782,0.8
4078,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,782,0.8
4079,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,782,0.8
4080,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,782,0.8
4081,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,782,0.8
4082,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,782,0.8
4083,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,782,0.8
4084,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,783,0.8
4085,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,783,0.8
4086,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,783,0.8
4087,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,783,0.8
4088,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,783,0.8
4089,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,783,0.8
4090,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,783,0.8
4091,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,783,0.8
4092,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,783,0.8
4093,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,784,0.8
4094,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,784,0.8
4095,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,784,0.8
4096,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,784,0.8
4097,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,784,0.8
4098,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,784,0.8
4099,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,784,0.8
4100,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,784,0.8
4101,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,784,0.8
4102,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,785,0.8
4103,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,785,0.8
4104,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,785,0.8
4105,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,785,0.8
4106,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,785,0.8
4107,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,785,0.8
4108,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,785,0.8
4109,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,785,0.8
4110,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,785,0.8
4111,regression,data_miami_housing,studentized_conformal,studentized_conformal,XGBoost,786,0.8
4112,regression,data_miami_housing,studentized_conformal,studentized_conformal,RandomForest,786,0.8
4113,regression,data_miami_housing,studentized_conformal,studentized_conformal,ExtraTrees,786,0.8
4114,regression,data_miami_housing,studentized_conformal,studentized_conformal,AdaBoost,786,0.8
4115,regression,data_miami_housing,studentized_conformal,studentized_conformal,OLS,786,0.8
4116,regression,data_miami_housing,studentized_conformal,studentized_conformal,Ridge,786,0.8
4117,regression,data_miami_housing,studentized_conformal,studentized_conformal,Lasso,786,0.8
4118,regression,data_miami_housing,studentized_conformal,studentized_conformal,ElasticNet,786,0.8
4119,regression,data_miami_housing,studentized_conformal,studentized_conformal,MLP,786,0.8
4120,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,777,0.8
4121,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,777,0.8
4122,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,777,0.8
4123,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,777,0.8
4124,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,777,0.8
4125,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,777,0.8
4126,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,777,0.8
4127,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,777,0.8
4128,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,777,0.8
4129,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,778,0.8
4130,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,778,0.8
4131,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,778,0.8
4132,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,778,0.8
4133,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,778,0.8
4134,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,778,0.8
4135,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,778,0.8
4136,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,778,0.8
4137,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,778,0.8
4138,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,779,0.8
4139,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,779,0.8
4140,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,779,0.8
4141,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,779,0.8
4142,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,779,0.8
4143,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,779,0.8
4144,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,779,0.8
4145,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,779,0.8
4146,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,779,0.8
4147,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,780,0.8
4148,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,780,0.8
4149,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,780,0.8
4150,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,780,0.8
4151,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,780,0.8
4152,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,780,0.8
4153,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,780,0.8
4154,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,780,0.8
4155,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,780,0.8
4156,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,781,0.8
4157,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,781,0.8
4158,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,781,0.8
4159,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,781,0.8
4160,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,781,0.8
4161,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,781,0.8
4162,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,781,0.8
4163,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,781,0.8
4164,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,781,0.8
4165,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,782,0.8
4166,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,782,0.8
4167,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,782,0.8
4168,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,782,0.8
4169,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,782,0.8
4170,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,782,0.8
4171,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,782,0.8
4172,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,782,0.8
4173,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,782,0.8
4174,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,783,0.8
4175,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,783,0.8
4176,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,783,0.8
4177,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,783,0.8
4178,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,783,0.8
4179,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,783,0.8
4180,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,783,0.8
4181,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,783,0.8
4182,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,783,0.8
4183,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,784,0.8
4184,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,784,0.8
4185,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,784,0.8
4186,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,784,0.8
4187,regression,data_insurance,studentized_conformal,studentized_conformal,OLS,784,0.8
4188,regression,data_insurance,studentized_conformal,studentized_conformal,Ridge,784,0.8
4189,regression,data_insurance,studentized_conformal,studentized_conformal,Lasso,784,0.8
4190,regression,data_insurance,studentized_conformal,studentized_conformal,ElasticNet,784,0.8
4191,regression,data_insurance,studentized_conformal,studentized_conformal,MLP,784,0.8
4192,regression,data_insurance,studentized_conformal,studentized_conformal,XGBoost,785,0.8
4193,regression,data_insurance,studentized_conformal,studentized_conformal,RandomForest,785,0.8
4194,regression,data_insurance,studentized_conformal,studentized_conformal,ExtraTrees,785,0.8
4195,regression,data_insurance,studentized_conformal,studentized_conformal,AdaBoost,785,0.8
